,month_id,PerCapitaFatalities,Fatalities_Sum,Countries_In_AG_Unit,GIS__Index
417260,230,0.0,0.0,Jordan___Syria,20379
417261,230,0.0,0.0,Iraq___Syria,20380
417302,230,0.0,0.0,Lebanon___Syria,20016
417303,230,0.0,0.0,Lebanon___Syria,20017
417304,230,0.0,0.0,Syria,20018
417305,230,0.0,0.0,Syria,20019
417306,230,0.0,0.0,Syria,20020
417307,230,0.0,0.0,Iraq___Syria,20021
417348,230,0.0,0.0,Syria,19656
417349,230,0.0,0.0,Syria,19657
417350,230,0.0,0.0,Syria,19658
